_label_potential_skill_phrase	Idealerweise verfügen Sie über ein erfolgreich abgeschlossenes Studium im Bereich Architektur, Innenarchitektur bzw eine kaufmännische oder technische Ausbildung und schauen auf mehrere Jahre Erfahrung im Küchenfachhandel zurück. Sie verfügen über ein hohes Maß an Empathie, Verhandlungsgeschick sowie Verantwortungsbewusstsein und bringen ein souveränes, freundliches und gepflegtes Auftreten mit. Kundenorientierung sowie Servicequalität sind für Sie selbstverständlich. Zu Ihrem Handwerkszeug gehören gute EDV-Kenntnisse und Erfahrung im Einsatz von Küchenplanungssoftware. Zudem besitzen Sie einen PKW-Führerschein.
_label_potential_skill_phrase	Sie verfügen über eine abgeschlossene technische Ausbildung im Bereich Informatik/Informationstechnik (HTL, FH, Uni, o. ä.) oder entsprechend nachgewiesener Berufspraxis
_label_paragraph_separator	Senior Java Entwickler (m/w/d) SAP Commerce Cloud
_label_do_not_consider	Als einer der größten ökologischen kommunalen Regionalversorger Deutschlands spielen wir als Ideengeber der Branche ganz vorne mit. Das strategische Ziel: unseren Bedarf an Ökostrom selbst zu erzeugen. Wir sind Wegbereiter und Treiber der Energiewende, einer der führenden Anbieter von Ökoenergie- und Telekommunikationsdienstleistungen für die Menschen in und um Darmstadt. Klar also, dass Nachhaltigkeit und Innovationskraft in unserer Unternehmens- und Arbeitgeber-DNA fest verankert sind. Was das für Sie und Ihre rund 2.000 zukünftigen Kolleginnen und Kollegen bedeutet? Eine bunte Aufgabenvielfalt am Puls der Zeit und ein tolles Miteinander – in einer Arbeitswelt, in der es digital, agil und nachhaltig zugeht.So auch in derCOUNT+CARE GmbH & Co. KG, einem Unternehmen der ENTEGA AG und der Mainzer Stadtwerke AG, das sich als Energiemarktdienstleister innerhalb des ENTEGA Konzerns auf all das konzentriert, „was zählt“. Ob Messstellenbetrieb, Abrechnungs- oder Forderungsmanagement, ob Geschäfts- oder IT-Prozessoptimierung: Die ENTEGA Kunden sind bei den ca. 300 Fachexperten an den beiden COUNT+CARE-Standorten Darmstadt und Mainz in guten Händen.Hier finden Sie Ihr berufliches Zuhause im Team SAP Lösungen alsSpezialist (w/m/d) Geräteverwaltung und Workflows.
_label_potential_skill_phrase	Erfassung von technischen Anforderungen und deren Umwandlung in eine umsetzbare Lösung
_label_potential_skill_phrase	Erstellung einer Anforderungsanalyse an die zukünftige ETL-Prozesse hinsichtlich skalierbarer Daten Pipelines (Aufnahme von Daten von der Quelle bis hin zur Verfügbarkeit der Daten im Frontend); Entwicklung und Wartung skalierbarer Datenpipelines mit ADF hinsichtlich der zuvor erstellten Anforderungsanalyse und Aufbau neuer Einbindungen, um die kontinuierliche Zunahme von Datenvolumen und Komplexität zu unterstützen
_label_do_not_consider	UND: eine gute und partnerschaftliche Arbeitsatmosphäre
_label_potential_skill_phrase	von der Entwicklung der Strategie über die Konzeption von kundenspezifischen Lösungen, bevorzugt 
_label_do_not_consider	Haben Sie den Ehrgeiz den innovativen Charakter von joimax® wesentlich mitzuprägen? Freuen Sie sich über Eigenverantwortung und dynamischen Gestaltungsfreiraum? Wollen Sie durch Ihr unternehmerisches Denken, als auch Handeln am Erfolg unseres stark wachsenden Unternehmens mitwirken?Dann freuen wir uns auf Ihre aussagekräftigen Bewerbungsunterlagen per Email an:joimax® GmbHFrau Vanessa DitterHR Specialist RecruitingAmalienbadstr. 41, RaumFabrik 6176227 Karlsruhecareer@joimax.comwww.joimax.com/karriere
_label_potential_skill_phrase	Mitarbeit im Team IT-Infrastruktur mit besonderem Fokus auf IT-Security
_label_potential_skill_phrase	Der Umgang mit relationalen Datenbanken ist Ihnen vertraut. Sie verfügen über einen analytischen und lösungsorientierten Arbeitsstil: Sie denken konzeptionell und sind in der Lage, sich schnell und eigenständig in neue Technologien und Architekturen einzuarbeiten.
_label_potential_skill_phrase	Kenntnisse der gängigen ETL- und BI-Tools (z. B. Informatica PowerCenter, Microstrategy) und Werkzeuge (Control M, Shell-Script, GIT)
_label_potential_skill_phrase	Du erarbeitest in Zusammenarbeit mit dem Kunden Lösungen für seine Anforderungen und berätst ihn bei seinen technologischen Herausforderungen
_label_potential_skill_phrase	Dabei vernetzen Sie Qualitätsdaten und Feldinformationen, verbessern den Datenfluss zwischen den verschiedenen Systemen und analysieren Fehlertrends
_label_do_not_consider	Unsere Tools revolutionieren Construction-Projekte auf dem gesamten Globus – weil wir immer bereit sind, Neues zu probieren. Hierfür schaffen wir das perfekte Arbeitsumfeld: fair, flexible, family-friendly. Wir setzen auf Sicherheit im Job, verlässlichen Support, ehrliches Feedback und nachhaltigen Erfolg. Dazu gehören außerdem ein klarer Führungsstil und starker Zusammenhalt im Team. Willkommen in einer creative work area, in der Verantwortung zu Wachstum führt und aus Ambitionen eine Top-Performance wird. Feel free to join our mission.
_label_potential_skill_phrase	Fachorientierte Kommunikation mit Auftraggebern und Dritten
_label_potential_skill_phrase	Du bringst sichere Deutsch- und Englischkenntnisse mit.
_label_potential_skill_phrase	Dabei arbeiten Sie eng mit unseren Fach- und IT-Bereichen, den Projektleitern und Produktmanagern sowie den externen Dienstleistern zusammen
_label_do_not_consider	Für Verpflegung ist gesorgt:Eine Kantine am Standort bietet täglich frische und wechselnde Angebot
_label_potential_skill_phrase	Gute EDV-Kenntnisse, insbesondere der MS-Office Produkte (Word, Powerpoint, Outlook)
_label_potential_skill_phrase	Erfahrung in der technischen Leitung von Projekten
_label_potential_skill_phrase	Für die Entwicklung von Algorithmen für die Längsführung sind Sie zuständig
_label_do_not_consider	Systemadministrator/in (m/w/d)
_label_do_not_consider	Sie haben bringen in der Anwendung von objektorientierter Analyse, -Design und -Programmierung sowie in UML und SysML mit, oder sind bereit diese zu erlernen.
_label_potential_skill_phrase	Teamfähigkeit, Mobilität, Flexibilität und Offenheit für Neues
_label_do_not_consider	MSIG Insurance Europe AG ist ein auf Industrierisiken spezialisierter, zukunftsorientierter Versicherer und Teil der MS&AD Insurance Group. Als umsatzstärkster Versicherer in Japan und Marktführer in Asien gehört die MS&AD Insurance Group zu den führenden, weltweit aufgestellten Versicherungsunternehmen. Die MSIG Insurance Europe AG wurde 2012 gegründet, um mit im Industriegeschäft erfahrenem Personal und hohen Deckungskapazitäten die Verantwortung für das kontinentaleuropäische Geschäft der Gruppe zu übernehmen. Unser Hauptsitz befindet sich in Köln; weiterhin sind wir in Frankfurt, Hamburg und München vertreten. In den Ländern Belgien, Frankreich, Italien, Niederlande, Slowakei und Spanien unterhalten wir weitere Niederlassungen. Für unsere Kunden entwickeln wir maßgeschneiderte Lösungen in den Sparten Haftpflichtversicherung sowie D&O und VH, Sach-, Technische und Transportversicherungen. Daher wird bei allen unseren Mitarbeitern größter Wert auf Serviceorientierung und ausgeprägte Fachkompetenz gelegt.
_label_do_not_consider	Für telefonische Rückfragen steht Ihnen Frau Kathrin Bremer unter04525/49700gerne zur Verfügung.
_label_do_not_consider	Otto-von-Guericke-Universität MagdeburgDezernat Personalwesen
_label_job_title	Softwareentwickler Fullstack (m/w/d)
_label_do_not_consider	Sie zeichnen sich durch eine selbstständige Arbeitsweise und durch Engagement aus.
_label_do_not_consider	Aktive Gesundheitsförderung (z. B. Zeitgutschriften, ergonomische Büromöbel)
_label_potential_skill_phrase	Sie agieren als Berater zu Anwenderfragen sowie den IT-Systemen/Applikationen unserer Standorte in der Region Baden-Württemberg
_label_potential_skill_phrase	Zu Ihren Aufgaben gehören u. a.:
_label_potential_skill_phrase	Kenntnisse in Signalverarbeitung (ADC/DAC) von Vorteil
_label_do_not_consider	Die Vorstellungsgespräche werden voraussichtlich in der 19. Kalenderwoche stattfinden.
_label_potential_skill_phrase	dir Unit-Testing, Dependency Injection, Inversion of Control & Microservices nicht fremd sind
_label_paragraph_separator	Bereits seit 50 Jahren bietet die opta data Abrechnungs GmbH zahlreichen Leistungserbringern aus dem Gesundheitswesen ihren umfassenden Abrechnungsservice an. Zu den Kunden zählen unter anderem Pflegedienste, Heilmittelerbringer, Hilfsmittelanbieter, Rettungsdienste, Transportunternehmen oder Rehaeinrichtungen. Bis heute ist sie ein Familienunternehmen geblieben und wird von den Gründern und ihren Nachfolgern geführt. Von Generation zu Generation wächst so das Vertrauen in die Arbeit des Unternehmens. Die opta data Abrechnungs GmbH ist Teil der opta data Gruppe, dem führenden Anbieter für Abrechnung, Software und Services im Gesundheitswesen mit über 2.500 Mitarbeitern. Die Unternehmensgruppe wurde mehrfach ausgezeichnet: mit den Siegeln „Top Job“, „Deutschlands Kundenchampions“ und „Deutschlands Beste Arbeitgeber“ sowie vom Focus als „Top nationaler Arbeitgeber“ und „Deutschlands beste Ausbildungsbetriebe“.
_label_potential_skill_phrase	Moderation von Projektveranstaltungen im Rahmen der Projektkommunikation
_label_do_not_consider	Microsoft Dynamics 365 - Senior Anwendungsentwickler (m/w/d)
_label_potential_skill_phrase	Sie haben bereits Kenntnisse und Erfahrung mit der Einstellung und Konzeption von serviceorientierten Schnittstellen-Technologien wie REST
_label_do_not_consider	Trennungsgeld, Reisebeihilfen und Sonderurlaub für Familienheimfahrten werden nach Maßgabe der Trennungsgeldverordnung und der Sonderurlaubsverordnung gewährt. Es besteht die Möglichkeit, ein Großkundenticket (Jobticket) zu erwerben.
_label_potential_skill_phrase	Projektsichere Deutsch- und Englisch-Kenntnisse
_label_potential_skill_phrase	Erstellen und Verwalten von Benutzerkonten inkl. der Berechtigungskonzepte
_label_potential_skill_phrase	Gute Kenntnisse im Einsatz moderner Entwicklungsmethoden, Test-Driven Development
_label_paragraph_separator	Loyalty Parter Solutions GmbH
_label_do_not_consider	Frankfurt/Karlsdorf/Wittlich
_label_potential_skill_phrase	Abschließend führst Du regelmäßige IT-Projektreviews durch, um sicherzustellen, dass die Projekte erfolgreich werden
_label_do_not_consider	Nutzen Sie die Gelegenheit und entfalten Sie Ihr Potenzial in unserem Familienunternehmen, welches Ihnen beste Voraussetzungen für Ihren persönlichen Karriereweg bietet. Bitte senden Sie uns Ihre Bewerbung mit Angabe Ihrer Gehaltsvorstellung und dem frühesten Eintrittstermin vorzugsweise über unser Bewerbungsportal oder per Mail anda-jobs@webergmbh.de.
_label_potential_skill_phrase	Du hast ein Faible für Zahlen, Datenstrukturen, Sicherstellung der Datenqualität und bist stets auf der Suche nach relevanten Erkenntnissen im Rahmen der Datenanalyse.
_label_paragraph_separator	What Eaton offers
_label_potential_skill_phrase	Technische Unterstützung bei der Datenvisualisierung und -modellierung
_label_do_not_consider	Die Chance, an einem fortschrittlichen sozialen Konzept mitzuwirken
_label_potential_skill_phrase	Befähigung für die Laufbahn technische Dienste, Laufbahngruppe 2, 2. Einstiegsamt, erworben durch ein abgeschlossenes wissenschaftliches Hochschulstudium (Universitätsdiplom, Master, Magister oder Promotion) aus dem Studienbereich Informatik (z.B. Informatik, Geoinformatik, Wirtschaftsinformatik), Physik, Elektrotechnik und Informationstechnik oder Mathematik jeweils mit dem Schwerpunkt Informatik oder
_label_potential_skill_phrase	Mehr­jährige Erfahrung in der Software­entwicklung für innovative mechatronische Produkte mit AUTOSAR
_label_potential_skill_phrase	Eigenverantwortliches Arbeiten
_label_potential_skill_phrase	Die Erstellung eines technischen Konzeptes, sowie eine Dokumentation sind Teil des Softwareentwicklungsprozesses neuer Leistungen
_label_potential_skill_phrase	Du hast Spaß am Programmieren - C ist für dich mehr als nur ein Buchstabe
_label_potential_skill_phrase	Eine Zertifizierung im Bereich Test sowie Kenntnisse in der objektorientierten Programmierung mit C#, C++ oder Java und in Skriptsprachen sind von Vorteil.
_label_potential_skill_phrase	Mehrjährige Erfahrung als Entwicklungsingenieur im Bereich Medizintechnik bzw. im regulierten Umfeld sind von Vorteil
_label_potential_skill_phrase	Abgeschlossenes technisches Studium der Fachrichtung Elektrotechnik, Informatik, Mechatronik, Medizintechnik, Physik o. ä.
_label_do_not_consider	Du Lust hast, Daten-Intelligenz mit IT-Intelligenz zu verbinden
_label_do_not_consider	Möglich­keiten zur Weiter­bildung, z. B. Fach- und Methoden­trainings
_label_paragraph_separator	smart optics Sensortechnik GmbH
_label_do_not_consider	Projektmanager (m/w/d) im Bereich IT SecurityDG-OPS-0045
_label_do_not_consider	J. Schmalz GmbHJohannes-Schmalz-Str. 172293 Glatten, GermanyWWW.SCHMALZ.COM/KARRIERE
_label_potential_skill_phrase	Sie sind zuständig für den technischen 2nd Level Support für unsere Servicepartner und direkten Kunden (Arztpraxen)
_label_potential_skill_phrase	Disziplinarische und fachliche Leitung des ca. 15-­köpfigen TeamsPersonalbeschaffung und -auswahlRegelmäßige Mitarbeiter­coachings/-trainings sowie Ein­arbeitung neuer Kollegen
_label_paragraph_separator	Anwendungsentwickler (m/w/d)
_label_potential_skill_phrase	Bereitschaft zu einer regelmäßigen Rufbereitschaft für Notfälle, die durch das Team rotiert
_label_potential_skill_phrase	Diese Aufgaben erwarten Dich:
_label_job_title	Procurement Processes & Tools Manager (w/m/d)
_label_potential_skill_phrase	Erfahrungen mit IoT-Technologien wie beispielsweise Sensoren (z.B. LoRaWan), Konnektivität sowie Plattformen
_label_paragraph_separator	Du arbeitest gerne am Puls der Zeit?
_label_potential_skill_phrase	du hast bereits Erfahrung in der lateralen Führung von abteilungsübergreifenden und crossfunktionalen Teams und vielfältigen Stakeholdergruppen
_label_potential_skill_phrase	Darüber hinaus fungieren Sie als Projektleiter und erster Ansprechpartner im Bereich des unternehmensweiten Access Management und Privileged Access Management (PAM) zusammen mit externen Dienstleistern.
_label_job_title	IT-Systemadministrator (m/w/d) für unsere Rechenzentren
_label_potential_skill_phrase	Gewährleistung der Ausfallsicherheit des zentralen Netzwerkes
_label_do_not_consider	E-Mail:D.Vommaro@brunel.net
_label_potential_skill_phrase	Sie entwickeln komplexe High-End-Methoden und transferieren den Wissensvorsprung in unsere Kundenprojekte.
_label_do_not_consider	Um die führende Marktposition derttsweiter auszubauen, suchen wir Dich:
_label_potential_skill_phrase	Sie setzen die Testautomatisierung in Unit-, Integrations- und E2E - Tests um
_label_potential_skill_phrase	Betreuung, Wartung und Dokumentation unserer Rechenzentren (z. B. Virtualisierung von Windows)
_label_paragraph_separator	Unsere Story:
_label_potential_skill_phrase	Arbeit mit Kundenanforderungen - Anforderungen annehmen, verstehen, Probleme analysieren und Lösungen entwickeln
_label_potential_skill_phrase	Gute Kenntnisse / Erfahrungen im Bereich IT-Sicherheit sind von Vorteil
_label_potential_skill_phrase	Mitarbeit an der Konzeption & Umsetzung der Demonstratoren
_label_job_title	Junior EDI Specialist (m/w/d)
